date,open,high,low,close,volume,bitcoin,buy bitcoin,sell bitcoin,hourly_chg,label
2/18/2021 21:00,52111.89,52195.12,51892.2,52007.21,2176.642817,12.67047388,26.23198189,15.68056903,-104.68,DOWN
2/18/2021 22:00,52005.08,52075.07,51615.01,51837.19,1724.94218,12.44421542,28.41798038,16.56814841,-167.89,DOWN
2/18/2021 23:00,51837.18,51920.51,51510,51552.6,2028.245825,11.76544003,29.72957947,15.97642882,-284.58,DOWN
2/19/2021 0:00,51552.61,51943.99,51452,51511.33,2713.994591,10.86040618,29.29237977,14.79298965,-41.28,DOWN
2/19/2021 1:00,51512.62,51700.99,51165.88,51325.44,2620.936803,9.955372334,26.23198189,15.38470923,-187.18,DOWN
2/19/2021 2:00,51325.44,51339.05,50710.2,51248.52,3846.48439,9.729113872,27.98078068,16.27228861,-76.92,DOWN
2/19/2021 3:00,51248.53,51500.15,51200,51245,1787.936147,9.50285541,25.79478219,16.56814841,-3.53,DOWN
2/19/2021 4:00,51247.86,51530.56,50918,51166.3,1969.380992,9.729113872,24.4831831,14.79298965,-81.56,DOWN
2/19/2021 5:00,51166.29,51567.26,51166.29,51524.05,2079.78925,9.729113872,22.2971846,13.60955048,357.76,UP
2/19/2021 6:00,51524.06,51822.96,51517.16,51734.88,2693.880858,9.955372334,19.23678672,11.83439172,210.82,UP
2/19/2021 7:00,51734.87,51894.77,51654.57,51727.08,2224.775733,9.955372334,18.36238732,9.467513375,-7.79,DOWN
2/19/2021 8:00,51727.09,52293.77,51649.82,52236.31,2775.402347,9.729113872,16.17638883,11.24267213,509.22,UP
2/19/2021 9:00,52236.31,52965.31,52218.62,52690.7,5901.166458,9.955372334,15.30198943,10.05923296,454.39,UP
2/19/2021 10:00,52690.75,52984.99,52625,52687.6,2635.229127,9.955372334,16.17638883,12.4261113,-3.15,DOWN
2/19/2021 11:00,52685.98,52863.19,52485.95,52710,2380.099015,10.40788926,15.30198943,12.13025151,24.02,UP
2/19/2021 12:00,52709.99,52729.75,52400.09,52534.75,2360.668133,10.40788926,16.61358853,11.53853193,-175.24,DOWN
2/19/2021 13:00,52534.76,52850,52315.37,52800.04,2831.216965,10.40788926,17.92518762,11.53853193,265.28,UP
2/19/2021 14:00,52800.03,53280,52653.93,52890,3789.65655,11.08666465,20.11118611,11.83439172,89.97,UP
2/19/2021 15:00,52877.1,53886.07,52810.11,53863.19,5187.732719,12.67047388,24.0459834,15.68056903,986.09,UP
2/19/2021 16:00,53863.82,54850,53605.58,54368.65,6521.087343,15.38557543,30.16677917,20.41432572,504.83,UP
2/19/2021 17:00,54368.61,54766.34,54054,54765.49,2446.444607,16.29060927,34.10157645,19.52674634,396.88,UP
2/19/2021 18:00,54765.5,55435.96,54525.11,55384.46,2849.832423,17.19564312,33.66437676,21.59776489,618.96,UP
2/19/2021 19:00,55384.46,55843.78,54583.95,54990.01,5529.094114,18.77945236,38.47357344,23.96464323,-394.45,DOWN
2/19/2021 20:00,54994.85,55698.16,54800,55348.33,3733.048485,18.10067697,37.59917404,23.37292365,353.48,UP
2/19/2021 21:00,55345.17,56368,55304.52,55651.16,5011.990364,21.04203698,42.40837072,29.5859793,305.99,UP
2/19/2021 22:00,55651.16,55767.29,55130,55426.4,3226.954069,18.77945236,41.53397132,24.26050302,-224.76,DOWN
2/19/2021 23:00,55426.4,55950,55330,55906,2542.976537,17.42190159,42.84557042,27.51496075,479.6,UP
2/20/2021 0:00,55906,56500,55322,56226.73,5639.852063,16.06435081,41.53397132,26.33152157,320.73,UP
2/20/2021 1:00,56223.44,56609.14,55946.27,56179.17,3867.219681,15.15931696,43.71996981,27.51496075,-44.27,DOWN
2/20/2021 2:00,56179.16,56395,55959.41,56143.46,2927.809202,14.48054158,41.53397132,25.4439422,-35.7,DOWN
2/20/2021 3:00,56143.46,56250,55481.38,55706.07,2837.352129,13.80176619,38.91077313,24.85222261,-437.39,DOWN
2/20/2021 4:00,55711.9,56144.87,55511,55815.19,1943.941713,13.34924927,37.59917404,23.37292365,103.29,UP
2/20/2021 5:00,55815.19,55952.18,55555.55,55675.43,1876.990886,13.34924927,37.16197434,23.66878344,-139.76,DOWN
2/20/2021 6:00,55675.44,55952.88,55580,55937.12,1688.2327,13.57550773,31.04117857,21.89362468,261.68,UP
2/20/2021 7:00,55937.02,55967.14,55185.98,55207.92,3179.750229,14.02802465,28.85518008,16.8640082,-729.1,DOWN
2/20/2021 8:00,55207.93,55674.68,55185.16,55236.53,2266.720072,13.57550773,24.0459834,17.75158758,28.6,UP
2/20/2021 9:00,55236.54,55525,55030,55252.4,2534.566586,12.67047388,22.7343843,13.90541027,15.86,UP
2/20/2021 10:00,55252.4,55929.23,55210.53,55895.31,2330.741952,12.44421542,22.2971846,15.97642882,642.91,UP
2/20/2021 11:00,55895.31,56388.37,55752.77,56355.91,2787.349712,12.89673234,23.171584,15.68056903,460.6,UP
2/20/2021 12:00,56355.94,57700.46,56268.01,57291.92,6646.361255,15.38557543,27.54358098,18.63916696,935.98,UP
2/20/2021 13:00,57291.93,57550,56923.04,57274.34,3515.239807,15.83809235,30.16677917,22.18948447,-17.59,DOWN
2/20/2021 14:00,57274.35,57426.57,56080,56280.83,4268.778023,15.83809235,34.10157645,21.0060453,-993.52,DOWN
2/20/2021 15:00,56280.83,56759.99,55722.11,56145.97,5099.634979,14.70680004,29.29237977,19.52674634,-134.86,DOWN
2/20/2021 16:00,56136.55,56943.6,56136.55,56720.16,3717.384367,14.02802465,30.60397887,19.52674634,583.61,UP
2/20/2021 17:00,56720.17,57425,56713.79,57048.35,4217.723339,14.9330585,31.04117857,21.59776489,328.18,UP
2/20/2021 18:00,57048.35,57152.33,56800.01,57115.24,1840.03131,15.15931696,32.78997736,21.59776489,66.89,UP
2/20/2021 19:00,57118.09,57234.48,56709.23,56975.12,1864.07048,15.15931696,31.47837827,21.0060453,-142.97,DOWN
2/20/2021 20:00,56975.12,57050,56562.51,56719.52,2039.86527,15.15931696,32.35277766,19.82260613,-255.6,DOWN
2/20/2021 21:00,56719.52,56878.28,56250.66,56472.13,2361.840106,15.38557543,32.78997736,20.71018551,-247.39,DOWN
2/20/2021 22:00,56472.13,56495.33,53863.93,55423.99,7721.822365,15.83809235,34.53877615,23.66878344,-1048.14,DOWN
2/20/2021 23:00,55424,56191.43,55378.02,55841.19,3774.927088,14.70680004,35.41317555,21.30190509,417.19,UP
2/21/2021 0:00,55841.19,56061.64,55477.59,55834.95,2949.777561,13.34924927,35.41317555,22.48534427,-6.24,DOWN
2/21/2021 1:00,55834.95,56351.08,55717.87,56347.69,2125.263288,12.21795696,32.78997736,19.23088654,512.74,UP
2/21/2021 2:00,56347.7,56660.94,56253.77,56318.08,2201.031649,11.53918157,31.91557796,20.11846592,-29.62,DOWN
2/21/2021 3:00,56318.08,56900,56311.4,56505.22,2027.220197,11.53918157,33.22717706,21.0060453,187.14,UP
2/21/2021 4:00,56505.22,56725.12,56040.31,56701.08,2060.642337,11.31292311,31.47837827,18.04744737,195.86,UP
2/21/2021 5:00,56701.08,56959.71,56511.54,56545.13,2041.764791,11.31292311,31.04117857,19.82260613,-155.95,DOWN
2/21/2021 6:00,56545.12,56609.46,56250,56493.23,1604.425885,11.53918157,26.66918159,16.27228861,-51.89,DOWN
2/21/2021 7:00,56493.22,56594.23,55863.54,56091.76,2600.753519,12.21795696,26.23198189,14.20127006,-401.46,DOWN
2/21/2021 8:00,56092.02,56676.7,55821.03,56513.22,2357.262556,12.21795696,22.7343843,14.20127006,421.2,UP
2/21/2021 9:00,56513.21,56845.9,56364.65,56795.81,1801.288868,11.76544003,20.54838581,15.68056903,282.6,UP
2/21/2021 10:00,56795.81,57827,56657.96,57560,4162.463811,12.21795696,20.98558551,12.7219711,764.19,UP
2/21/2021 11:00,57560,57570.94,57200,57284.79,2690.83005,11.99169849,20.98558551,14.49712986,-275.21,DOWN
2/21/2021 12:00,57284.78,57440.82,56589,56888.8,2904.91437,12.67047388,28.41798038,14.79298965,-395.98,DOWN
2/21/2021 13:00,56888.81,57220,56888.79,57154.19,1979.238464,11.99169849,22.7343843,15.08884944,265.38,UP
2/21/2021 14:00,57154.19,57449,56783.33,57381.13,2751.799231,11.99169849,22.7343843,14.79298965,226.94,UP
2/21/2021 15:00,57381.12,57555,57165.4,57313.99,2657.731075,12.44421542,24.4831831,16.8640082,-67.13,DOWN
2/21/2021 16:00,57313.99,57782,57006.16,57733.96,2772.771079,12.44421542,26.23198189,15.08884944,419.97,UP
2/21/2021 17:00,57733.95,57749.82,57356.53,57499.01,1895.347027,12.89673234,25.35758249,17.75158758,-234.94,DOWN
2/21/2021 18:00,57499.02,58300,57333.79,58183.69,2708.746124,13.34924927,26.23198189,18.93502675,684.67,UP
2/21/2021 19:00,58183.69,58352.8,57916.66,58072.62,2656.043123,15.15931696,29.29237977,21.59776489,-111.07,DOWN
2/21/2021 20:00,58072.62,58247.84,57458.15,57654.8,2454.891718,14.9330585,29.72957947,19.52674634,-417.82,DOWN
2/21/2021 21:00,57657.1,57900,57180,57293.53,2438.14225,15.15931696,31.47837827,19.82260613,-363.57,DOWN
2/21/2021 22:00,57293.52,57616.34,56935.03,57328.47,2198.427423,14.70680004,32.78997736,19.52674634,34.95,UP
2/21/2021 23:00,57328.46,57590.05,57100,57408.57,2125.932115,13.80176619,34.53877615,19.82260613,80.11,UP
2/22/2021 0:00,57412.35,57508.47,56230.84,56235.15,4513.740342,12.67047388,33.66437676,21.59776489,-1177.2,DOWN
2/22/2021 1:00,56235.15,57000,56013.13,56860.04,3425.036403,11.76544003,32.35277766,18.34330716,624.89,UP
2/22/2021 2:00,56860.04,57277.99,55351.15,56855.12,4511.028711,11.08666465,32.35277766,16.56814841,-4.92,DOWN
2/22/2021 3:00,56855.13,57078.5,55757.58,55860.12,2876.056528,11.31292311,29.72957947,14.79298965,-995.01,DOWN
2/22/2021 4:00,55858.99,56258.49,55102.77,55786.36,4117.070458,11.99169849,30.16677917,18.04744737,-72.63,DOWN
2/22/2021 5:00,55785.61,56372.01,55625.11,55869.15,2634.169091,12.21795696,25.79478219,18.34330716,83.54,UP
2/22/2021 6:00,55869.16,56377,55684.74,55989.36,2101.704381,12.44421542,21.85998491,13.31369068,120.2,UP
2/22/2021 7:00,55989.35,56550,55652.45,56422.92,2595.910519,12.21795696,22.2971846,13.31369068,433.57,UP
2/22/2021 8:00,56422.23,56623.69,55408.92,55480.8,4285.433552,11.99169849,18.79958702,11.83439172,-941.43,DOWN
2/22/2021 9:00,55480.8,55800,54355,54766.39,5226.543514,11.99169849,16.61358853,11.83439172,-714.41,DOWN
2/22/2021 10:00,54747.23,55101.69,53505.7,54847.72,8059.544952,13.1229908,17.05078823,13.60955048,100.49,UP
2/22/2021 11:00,54847.72,55251.79,54403.11,54524.94,4098.268648,12.89673234,17.05078823,10.35509275,-322.78,DOWN
2/22/2021 12:00,54515,54695.66,52628.9,53781.12,10930.65064,14.9330585,18.79958702,16.56814841,-733.88,DOWN
2/22/2021 13:00,53784.14,54062.77,52050,52070.47,8203.249064,15.38557543,19.23678672,16.8640082,-1713.67,DOWN
2/22/2021 14:00,52066.99,53654.37,47622,53478.83,24477.79279,22.62584621,24.92038279,24.85222261,1411.84,UP
2/22/2021 15:00,53472.69,53993,52483.39,53236.69,11024.95969,17.87441851,21.42278521,15.38470923,-236,DOWN
2/22/2021 16:00,53236.69,53847.56,52730,53180.05,5464.145518,15.83809235,20.98558551,13.31369068,-56.64,DOWN
2/22/2021 17:00,53177.82,53302.59,51955.65,52100,4675.174252,16.29060927,22.7343843,15.97642882,-1077.82,DOWN
2/22/2021 18:00,52100,53490,51570,53227.23,5492.271315,16.7431262,23.171584,19.23088654,1127.23,UP
2/22/2021 19:00,53227.23,53746.29,52942.33,53581.69,2709.392508,15.83809235,22.2971846,17.45572779,354.46,UP
2/22/2021 20:00,53587.41,54364,53452.51,53771.34,3461.089486,16.06435081,22.2971846,16.8640082,183.93,UP
2/22/2021 21:00,53779.38,54900,53667.72,54883.16,2928.494197,16.29060927,25.35758249,17.15986799,1103.78,UP
2/22/2021 22:00,54883.16,54989.46,53782.09,54084.97,2862.157081,15.61183389,24.92038279,19.52674634,-798.19,DOWN
2/22/2021 23:00,54084.97,54373.32,53279.02,54087.67,3345.551303,14.70680004,25.79478219,17.45572779,2.7,UP
2/23/2021 0:00,54087.67,54183.59,53018.54,53440.66,2943.368965,13.1229908,23.6087837,17.75158758,-647.01,DOWN
2/23/2021 1:00,53431.44,53925.86,52281.88,52546.18,3132.594416,12.44421542,24.92038279,17.75158758,-885.26,DOWN
2/23/2021 2:00,52546.59,52887.66,50901,51218.63,5963.505975,12.89673234,22.7343843,21.89362468,-1327.96,DOWN
2/23/2021 3:00,51218.75,52496.9,51153.33,51906.36,5642.99707,12.89673234,24.4831831,19.23088654,687.61,UP
2/23/2021 4:00,51900.73,52311.71,49600,50754.5,6698.057285,13.80176619,24.0459834,22.48534427,-1146.23,DOWN
2/23/2021 5:00,50754.5,50755.48,48615,49950,10951.85598,16.7431262,24.0459834,27.51496075,-804.5,DOWN
2/23/2021 6:00,49952.49,51241.99,49380.14,49547.02,6064.549404,16.29060927,20.54838581,18.63916696,-405.47,DOWN
2/23/2021 7:00,49544.58,50547.3,49288.94,49640.33,4936.853735,16.06435081,18.36238732,15.08884944,95.75,UP
2/23/2021 8:00,49642.92,50027.01,46560,46565.18,15751.17068,19.45822774,19.23678672,23.66878344,-3077.74,DOWN
2/23/2021 9:00,46562.33,48695.75,45000,48075.45,17379.4228,21.26829544,19.23678672,24.55636282,1513.12,UP
2/23/2021 10:00,48072.01,48979.17,46568,47546.01,8447.622298,19.23196928,18.79958702,23.07706385,-526,DOWN
2/23/2021 11:00,47531.15,48275.74,44892.56,46369.29,12372.25443,21.04203698,19.23678672,18.63916696,-1161.86,DOWN
2/23/2021 12:00,46359.14,49455.53,45788.1,48670.21,13248.95882,20.81577852,20.54838581,21.59776489,2311.07,UP
2/23/2021 13:00,48670.54,49600,48032.17,48750,7741.589412,18.77945236,22.7343843,17.75158758,79.46,UP
2/23/2021 14:00,48754.47,49141.89,45838.84,46978.18,7605.541251,19.68448621,20.98558551,21.0060453,-1776.29,DOWN
2/23/2021 15:00,46977.89,49350,46635,48602.03,7893.56502,19.23196928,20.98558551,18.93502675,1624.14,UP
2/23/2021 16:00,48602.02,49247.69,47230.01,47365.61,5789.955008,18.32693543,21.42278521,15.97642882,-1236.41,DOWN
2/23/2021 17:00,47361.41,48197.74,46888,47175.27,3541.701585,19.00571082,20.98558551,17.45572779,-186.14,DOWN
2/23/2021 18:00,47163.74,47777,46501.34,46881.49,3767.752618,19.68448621,21.85998491,16.56814841,-282.25,DOWN
2/23/2021 19:00,46872.77,47291.03,45500,45523,4845.948913,20.58952006,23.6087837,20.71018551,-1349.77,DOWN
2/23/2021 20:00,45523.02,47820,45251,47814.5,4719.434099,21.26829544,24.92038279,17.75158758,2291.48,UP
2/23/2021 21:00,47812.8,48474.31,47400.7,47937.33,4237.631396,20.81577852,27.54358098,18.63916696,124.53,UP
2/23/2021 22:00,47930.44,48756,47738.82,48589.69,3213.007653,19.45822774,29.72957947,18.93502675,659.25,UP
2/23/2021 23:00,48597.19,48938.85,48124.51,48891,2485.68623,17.87441851,27.10638128,19.23088654,293.81,UP
2/24/2021 0:00,48891,49100,46988.69,48456.58,4847.530736,17.87441851,27.10638128,19.23088654,-434.42,DOWN
2/24/2021 1:00,48456.58,50225.22,48419.48,50191.6,5367.924104,16.06892169,26.83531747,22.89391255,1735.02,UP
2/24/2021 2:00,50191.68,50553.33,49803,50160.42,3962.034445,15.88837201,25.75106222,21.06239955,-31.26,DOWN
2/24/2021 3:00,50160.21,50993.57,50025.01,50874.99,3145.829808,15.88837201,25.75106222,22.20709518,714.78,UP
2/24/2021 4:00,50869.77,51357,50327.35,50617.29,4569.379341,16.61057074,24.66680697,18.31513004,-252.48,DOWN
2/24/2021 5:00,50619.83,51044.22,50000,50247.4,3407.580769,17.69386883,22.76936028,16.48361704,-372.43,DOWN
2/24/2021 6:00,50247.61,50719.78,49456,50109.21,4666.11847,18.05496819,18.70340309,14.65210403,-138.4,DOWN
2/24/2021 7:00,50109.2,50368.4,49530.43,50090.57,3036.979203,17.51331915,17.89021165,14.19422578,-18.63,DOWN
2/24/2021 8:00,50090.61,50886.2,49799.29,50634.36,3931.006201,16.24947137,15.72170114,11.90483453,543.75,UP
2/24/2021 9:00,50634.32,51374.99,50306.12,50847.51,4804.820769,15.16617328,15.17957352,11.90483453,213.19,UP
2/24/2021 10:00,50847.5,51000,50033.52,50075,3196.212389,14.9856236,14.09531827,12.13377365,-772.5,DOWN
2/24/2021 11:00,50075,50875,50049.15,50360.02,2831.804622,15.16617328,13.82425445,13.04953015,285.02,UP
2/24/2021 12:00,50360.02,51294,50326.81,50739.94,4538.97781,15.34672296,15.72170114,10.98907802,379.92,UP
2/24/2021 13:00,50738.27,51060,49056.33,49481.61,7310.454148,15.16617328,15.99276496,12.82059103,-1256.66,DOWN
2/24/2021 14:00,49469.19,49777,48758,49404.04,4794.065064,15.16617328,15.99276496,13.73634753,-65.15,DOWN
2/24/2021 15:00,49404.62,49850,48450,49819.5,4685.051928,14.80507392,15.45063733,12.13377365,414.88,UP
2/24/2021 16:00,49819.49,50150,49160,49308.28,3788.498695,14.44397455,16.26382877,14.19422578,-511.21,DOWN
2/24/2021 17:00,49308.29,50060.31,49303.56,50041.8,2368.467368,14.44397455,16.26382877,13.04953015,733.51,UP
2/24/2021 18:00,50046.03,50052.18,49465.15,49570,2338.306566,14.80507392,17.34808402,13.73634753,-476.03,DOWN
2/24/2021 19:00,49570,49690.15,48811.26,48959.93,2856.47685,14.9856236,18.70340309,13.04953015,-610.07,DOWN
2/24/2021 20:00,48959.93,49266.39,48581.26,49101.18,2532.664087,15.52727264,18.9744669,16.25467791,141.25,UP
2/24/2021 21:00,49101.18,49150,48090,48707.72,3651.366236,16.24947137,21.68510503,18.77300829,-393.46,DOWN
2/24/2021 22:00,48715.97,48950,48028.18,48811.63,2341.058459,15.70782233,24.12467934,17.17043441,95.66,UP
2/24/2021 23:00,48811.63,49747.49,48722.71,49676.2,2908.601184,14.26342487,23.85361553,17.62831266,864.57,UP
2/25/2021 0:00,49676.21,50865,49517.01,50507.25,3530.403462,13.18012678,22.22723265,17.85725179,831.04,UP
2/25/2021 1:00,50507.24,50884.88,50357.14,50504.71,2197.136753,12.45792805,22.76936028,19.68876479,-2.53,DOWN
2/25/2021 2:00,50505.26,50834.43,50421.36,50650.95,1895.037242,11.73572932,23.04042409,17.17043441,145.69,UP
2/25/2021 3:00,50650.95,50659.77,50033.94,50206.97,1947.218508,11.55517964,20.60084978,14.65210403,-443.98,DOWN
2/25/2021 4:00,50206.97,50366.67,49567.89,49627.34,2531.016524,11.73572932,19.51659452,16.48361704,-579.63,DOWN
2/25/2021 5:00,49626.9,50449.07,49533.44,50388.6,2489.276145,12.45792805,18.70340309,16.02573879,761.7,UP
2/25/2021 6:00,50391.1,50568.97,50212.79,50453.54,1878.141846,12.63847773,16.53489258,14.42316491,62.44,UP
2/25/2021 7:00,50453.54,50559.51,50105.71,50395.99,1945.51267,12.09682869,14.09531827,10.7601389,-57.55,DOWN
2/25/2021 8:00,50395.58,50513.35,49534.9,49700,2853.468486,11.91627901,12.19787158,11.21801715,-695.58,DOWN
2/25/2021 9:00,49700.01,49840.6,48581.71,48977.03,4454.011462,11.37462996,11.92680777,10.07332152,-722.98,DOWN
2/25/2021 10:00,48977.03,49729.52,48812.92,49551.51,2744.27976,11.19408028,11.92680777,7.326052017,574.48,UP
2/25/2021 11:00,49551.51,50403.14,49551.51,50294.8,3076.063338,11.55517964,11.92680777,9.844382397,743.29,UP
2/25/2021 12:00,50299,51500,50077,51487.06,5006.691965,11.73572932,12.19787158,10.07332152,1188.06,UP
2/25/2021 13:00,51497.98,52041.73,51060.27,51347.6,6437.209284,12.09682869,14.90850971,13.04953015,-150.38,DOWN
2/25/2021 14:00,51351.93,51530,50599,50830.88,3602.682472,11.91627901,13.01106302,11.44695628,-521.05,DOWN
2/25/2021 15:00,50830.6,51367.61,50480,50849.99,3311.822558,12.27737837,14.63744589,11.90483453,19.39,UP
2/25/2021 16:00,50850,51370.18,50563.82,50630.66,3186.563736,12.27737837,15.72170114,11.6758954,-219.34,DOWN
2/25/2021 17:00,50632.85,50665.78,49306.91,49550.95,4625.133162,12.63847773,15.72170114,13.96528666,-1081.9,DOWN
2/25/2021 18:00,49550.96,50086.28,49226.09,49544.14,3513.021838,13.54122614,15.45063733,13.50740841,-6.82,DOWN
2/25/2021 19:00,49543.04,50000,49262.29,49443.86,2583.926013,13.54122614,15.99276496,13.04953015,-99.18,DOWN
2/25/2021 20:00,49442.2,49550.01,48529.47,49152.75,4249.675158,14.08287519,17.61914783,15.10998228,-289.45,DOWN
2/25/2021 21:00,49151.36,49300,48051,48101.99,3634.643305,14.44397455,18.9744669,16.94149529,-1049.37,DOWN
2/25/2021 22:00,48102.01,48900,47471,48235.85,5670.505167,14.26342487,20.60084978,16.25467791,133.84,UP
2/25/2021 23:00,48229.63,48463.27,46674.34,47073.73,5947.232267,13.72177583,21.41404121,19.00194742,-1155.9,DOWN
2/26/2021 0:00,47073.73,47613.5,46000,46801.05,8103.393177,13.72177583,23.04042409,19.91770392,-272.68,DOWN
2/26/2021 1:00,46807.84,47479.06,46240.84,46480.48,6203.219104,12.09682869,20.32978596,17.62831266,-327.36,DOWN
2/26/2021 2:00,46480.48,47800,46124.74,47343.51,5240.307754,11.37462996,18.9744669,17.39937354,863.03,UP
2/26/2021 3:00,47343.5,47695.77,46639.24,47330.24,3512.635304,11.37462996,18.9744669,17.62831266,-13.26,DOWN
2/26/2021 4:00,47331.34,47786.5,46806.49,47025.06,2839.219439,11.91627901,18.70340309,14.42316491,-306.28,DOWN
2/26/2021 5:00,47028.8,47207.4,45502.69,45517.53,5228.388208,13.72177583,17.07702021,18.08619092,-1511.27,DOWN
2/26/2021 6:00,45524.35,46500,45512.02,46093.07,3894.665568,14.62452424,17.07702021,15.56786054,568.72,UP
2/26/2021 7:00,46098.99,46430.02,44106.78,44973.68,10843.41222,15.70782233,14.36638208,15.33892141,-1125.31,DOWN
2/26/2021 8:00,44986.99,45950,44939.19,45727.74,5560.53718,14.62452424,14.09531827,13.73634753,740.75,UP
2/26/2021 9:00,45727.75,46626.35,45325,46410.76,6228.045638,12.9995771,12.19787158,9.386504146,683.01,UP
2/26/2021 10:00,46410.76,46880.4,46168,46706.85,3745.266335,12.27737837,12.46893539,10.53119977,296.09,UP
2/26/2021 11:00,46704.75,46850,45662.94,46427.65,3319.259512,12.63847773,11.65574395,11.44695628,-277.1,DOWN
2/26/2021 12:00,46427.65,47266.34,46315.08,46823.39,3485.252609,12.63847773,13.01106302,10.7601389,395.74,UP
2/26/2021 13:00,46823.38,46999.77,45800,45958.41,3593.678669,12.63847773,13.55319064,10.98907802,-864.97,DOWN
2/26/2021 14:00,45958.41,47429,45828.37,46868.98,4508.896864,12.63847773,13.01106302,10.53119977,910.57,UP
2/26/2021 15:00,46869.59,47853.13,46333,47594.65,5170.124688,12.81902742,13.28212683,12.5916519,725.06,UP
2/26/2021 16:00,47590.66,48219.08,47450,48127.26,4556.162306,12.45792805,14.09531827,10.98907802,536.6,UP
2/26/2021 17:00,48127.26,48424.11,47542.2,47660.98,3255.906182,12.27737837,13.01106302,11.44695628,-466.28,DOWN
2/26/2021 18:00,47659.96,47873.24,47269.99,47317.09,2473.723905,12.45792805,14.36638208,11.44695628,-342.87,DOWN
2/26/2021 19:00,47317.09,47478.07,46602.62,46959.17,3342.27688,12.9995771,14.90850971,11.90483453,-357.92,DOWN
2/26/2021 20:00,46959.18,47115.38,46071.89,46270,3514.297867,13.18012678,15.72170114,12.82059103,-689.18,DOWN
2/26/2021 21:00,46270,46867,45500,45677.46,3831.690182,13.18012678,16.53489258,13.96528666,-592.54,DOWN
2/26/2021 22:00,45680,45988.77,45000,45476.3,4400.975291,13.36067646,17.07702021,17.39937354,-203.7,DOWN
2/26/2021 23:00,45476.3,46444.57,45368.74,46276.87,2571.865785,12.45792805,20.32978596,14.19422578,800.57,UP
2/27/2021 0:00,46276.88,47568.18,46156.24,47525.07,3534.299991,11.19408028,17.89021165,16.25467791,1248.19,UP
2/27/2021 1:00,47523.34,47960,47331.54,47761.97,2844.988088,10.29133187,17.34808402,13.27846928,238.63,UP
2/27/2021 2:00,47761.97,48085.47,47186,47375.34,4456.600855,10.11078219,17.61914783,13.50740841,-386.63,DOWN
2/27/2021 3:00,47375.34,47937.03,47158.26,47423.08,2661.321937,9.569133141,17.89021165,13.50740841,47.74,UP
2/27/2021 4:00,47423.07,47918.4,47278.54,47657.47,2060.909659,9.569133141,16.26382877,12.82059103,234.4,UP
2/27/2021 5:00,47657.48,47955.58,47460.21,47803.71,1995.349774,9.749682823,15.99276496,10.98907802,146.23,UP
2/27/2021 6:00,47799.68,48394,47527.33,47566.6,2654.871204,10.65243123,13.82425445,12.13377365,-233.08,DOWN
2/27/2021 7:00,47560.69,47626.26,46712.18,47158.53,3140.61823,10.83298091,13.55319064,11.44695628,-402.16,DOWN
2/27/2021 8:00,47153.01,47284.74,46380,46620.5,2860.165113,10.83298091,13.01106302,11.6758954,-532.51,DOWN
2/27/2021 9:00,46620.83,46827.73,46224.84,46671.04,2576.345092,10.29133187,12.7399992,10.53119977,50.21,UP
2/27/2021 10:00,46671.04,47099.97,46601.01,46775.51,2600.524981,10.11078219,11.65574395,10.53119977,104.47,UP
2/27/2021 11:00,46775.68,47640.03,46690,47299.99,2765.212376,10.11078219,11.92680777,11.6758954,524.31,UP
2/27/2021 12:00,47299.99,47800,46735.63,47429.99,3286.079994,10.29133187,12.19787158,11.90483453,130,UP
2/27/2021 13:00,47430,47700,47058.82,47441.91,2358.377128,10.11078219,13.28212683,10.07332152,11.91,UP
2/27/2021 14:00,47441.91,47620,46836,47079.64,2566.954954,9.930232505,13.01106302,8.470747644,-362.27,DOWN
2/27/2021 15:00,47078.23,47378.92,46337.53,46528.64,3281.962659,10.11078219,13.82425445,10.98907802,-549.59,DOWN
2/27/2021 16:00,46528.82,46949.96,46271,46883.19,2253.460932,9.749682823,13.28212683,10.98907802,354.37,UP
2/27/2021 17:00,46883.19,47177,46700,47042.53,1672.240315,9.930232505,13.01106302,9.157565021,159.34,UP
2/27/2021 18:00,47041.13,47329.17,46900,47136.3,1457.743379,10.29133187,13.28212683,10.30226065,95.17,UP
2/27/2021 19:00,47136.29,47450.26,47028.59,47405.39,1684.935,10.47188155,13.55319064,12.36271278,269.1,UP
2/27/2021 20:00,47405.38,47557.14,46900,47081.07,1868.827472,10.65243123,14.36638208,10.7601389,-324.31,DOWN
2/27/2021 21:00,47083.43,47170,46534.13,46825.3,1969.982979,11.0135306,15.45063733,13.27846928,-258.13,DOWN
2/27/2021 22:00,46825.3,46870.31,45742,45828.43,2593.332914,11.19408028,17.34808402,12.36271278,-996.87,DOWN
2/27/2021 23:00,45828.44,46441.41,45000,46106.43,6915.729266,11.55517964,18.9744669,13.73634753,277.99,UP
2/28/2021 0:00,46103.67,46638.46,45588.11,46345.94,3169.797146,10.11078219,17.07702021,13.73634753,242.27,UP
2/28/2021 1:00,46345.93,46600,46100,46442.5,1907.1464,9.38858346,17.34808402,14.19422578,96.57,UP
2/28/2021 2:00,46439.2,46518.68,45220.28,45397.23,2844.474074,9.208033778,15.99276496,12.5916519,-1041.97,DOWN
2/28/2021 3:00,45397.97,45684.56,44444,44629.17,5409.315083,9.930232505,17.61914783,14.88104316,-768.8,DOWN
2/28/2021 4:00,44632.7,45100,44267.48,44384.14,3744.721908,10.47188155,17.07702021,15.10998228,-248.56,DOWN
